id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10538029,Cottage in country side Amsterdam,16575399,Harry And Chantel,,Noord-Oost,52.410792647116786,4.961213564267616,Entire home/apt,90,3,18,2016-07-19,3.97,1,319
12666580,Amazing family house + free parking,68817389,Anita,,Noord-Oost,52.38388865227363,4.966102571534406,Entire home/apt,100,2,1,2016-07-29,1,1,2
5409737,cottage in Amsterdam,3966217,Arnout,,Noord-Oost,52.37795780000006,4.991013737646961,Entire home/apt,95,2,2,2016-03-13,0.15,1,321
12469910,Nice Apartment with an amazing view of Amsterdam,64335037,Ferdows,,Noord-Oost,52.39460350104351,4.951224727917789,Private room,77,2,0,,,1,283
12207691,Spacey room for 2,64739102,Aurelia,,Noord-Oost,52.396805503621934,4.954288933892336,Private room,63,2,10,2016-06-30,2.65,1,218
9389404,Rustig gelegen studio in Durgerdam,48705328,Ans,,Noord-Oost,52.37514509550576,4.984980916653469,Private room,90,4,0,,,1,365
3753071,Best of 2 worlds in Amsterdam ! ,14591961,Kris,,Noord-Oost,52.39933085311902,4.932646903429829,Entire home/apt,75,3,10,2016-06-27,0.50,1,152
3785760,Spacious Room,19429461,Catalina & Matei,,Noord-Oost,52.39342253803045,4.956141658580853,Private room,70,2,5,2016-07-19,1.17,1,364
7160841,Your  waggon at the cows paradise,3040748,Henk,,Noord-Oost,52.40653759287596,4.995237782004904,Entire home/apt,74,2,24,2016-07-17,1.98,9,183
10502510,Small room near to the center,12328045,Eugene,,Noord-Oost,52.39699872045677,4.942198938998199,Private room,37,2,15,2016-07-18,2.25,3,139
13776069,Family House Amsterdam Free Parking,14151494,Laura,,Noord-Oost,52.406017602260164,4.930087464309865,Entire home/apt,110,2,3,2016-07-31,3,1,55
9879725,"Spacious apartment, amazing view",6205606,Rianne,,Noord-Oost,52.393130278058095,4.95764110869786,Entire home/apt,77,4,7,2016-07-27,0.97,1,7
13090950,Modern house with garden,72668087,Ellen,,Noord-Oost,52.400540632108175,4.9465223063857495,Entire home/apt,100,2,2,2016-07-12,0.88,1,0
9192196,Blauwepolder Zunderdorp 2,47687781,Greet,,Noord-Oost,52.40939259639596,4.961788397510197,Entire home/apt,65,7,7,2016-07-08,0.99,2,332
13878012,Eternal Youth Lane - Modern Family Home,5800745,Vincent,,Noord-Oost,52.40589301536322,4.932430878431557,Entire home/apt,105,5,0,,,2,2
12829311,Nice private bedroom in a 90m2 appartment,67844968,Tim,,Noord-Oost,52.397180943524425,4.93174029057654,Private room,59,2,3,2016-07-27,2.73,2,321
13353566,City & Rural life combined. Very child friendly!,75415761,Iris,,Noord-Oost,52.385229650883296,4.955804153849666,Entire home/apt,99,4,0,,,1,2
13929063,Great apartment in Amsterdam,60760539,Anne,,Noord-Oost,52.3974802524446,4.943756162061112,Entire home/apt,145,2,0,,,1,37
8811789,"Farm 1840, 15 minutes from the centre of Amsterdam",46163296,Raoul,,Noord-Oost,52.39602573549029,4.995210182661925,Entire home/apt,195,2,0,,,1,91
7714025,Nice room,40525776,Kiki,,Noord-Oost,52.38916587801893,4.9582208006814605,Private room,50,1,5,2016-05-24,1.23,2,215
13647211,Cosy room & free breakfast+parking+bikes,2650262,Luba,,Noord-Oost,52.39182306737451,4.9517079791134595,Private room,75,1,0,,,2,155
6943965,Spacious family house,6604622,Charlotte,,Noord-Oost,52.389066074531605,4.954847611182758,Entire home/apt,140,7,3,2015-11-01,0.24,1,1
11976753,Family house with garden and free parking,50435972,Jocelyn,,Noord-Oost,52.385572947728996,4.957303395472305,Entire home/apt,100,3,0,,,1,16
12829995,Spacious house with sunny garden,30828484,Harry,,Noord-Oost,52.39110420987736,4.953849003375745,Entire home/apt,149,4,5,2016-07-23,3.26,1,15
3259374,De Zwaluwen (Ransdorp),13695627,Leontien En Michael,,Noord-Oost,52.396352199519626,4.996203556087988,Entire home/apt,140,4,18,2016-07-16,0.72,1,284
