id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4099563,Amazing centrally located apartment,829303,Jean,,Centrum-West,52.37726870415979,4.884140838094961,Entire home/apt,140,2,37,2016-04-24,1.87,1,153
9360244,Central Apartment + Roof Terrace,43865411,Enzo,,Centrum-West,52.382388557799075,4.885667368691545,Entire home/apt,105,3,10,2016-04-15,1.50,2,352
12768109,Nassau Canal Apartment B,13405827,Jan-Willem,,Centrum-West,52.369957353984674,4.875676375926946,Entire home/apt,230,3,0,,,20,365
12079334,Sunny apartment 5 min. from centre!,49429259,Maureen,,Centrum-West,52.387609188108456,4.884636803117133,Entire home/apt,85,4,2,2016-05-31,2,1,0
1429701,Charming Houseboat City Center,1610324,Ayla & Jake,,Centrum-West,52.3827348168532,4.888946164277593,Entire home/apt,125,2,103,2016-05-16,2.99,1,225
11915465,Penthouse Apartment in City Centre,63577171,Hans,,Centrum-West,52.37499041404623,4.895271798203482,Entire home/apt,300,2,1,2016-05-16,1,1,304
1986756,Beautiful city center apartment!,10248437,Ivan,,Centrum-West,52.37337819696153,4.89775846502275,Entire home/apt,150,3,10,2015-09-27,0.34,1,169
12679199,Charming city Apartment Amsterdam,68892961,Jan-Willem,,Centrum-West,52.3849649299578,4.889826666450396,Entire home/apt,125,2,0,,,2,271
7458963,HISTORICAL DOWNTOWN AMSTERDAM,39065403,Laura,,Centrum-West,52.38717181797934,4.889123500966949,Entire home/apt,100,2,61,2016-05-30,6.02,1,154
58211,"En Suite Apartment, downtown A'dam",278253,Marcel,,Centrum-West,52.36916479165701,4.88444534479915,Entire home/apt,195,3,33,2016-05-18,0.69,2,289
1008320,Charming garden apartment on canal,4866323,Monique,,Centrum-West,52.377295896031846,4.886747561252347,Entire home/apt,200,4,8,2016-05-27,0.29,1,310
8712754,Charming Family Home Jordaan,11969034,Raul,,Centrum-West,52.36841614427223,4.88463779275032,Entire home/apt,174,4,18,2016-05-14,2.30,6,0
741398,Cosy/Creative/Canal Apt for 2/3 p,3880042,Marjo,,Centrum-West,52.370367661131105,4.886692218649962,Entire home/apt,200,3,19,2016-05-23,0.44,1,350
6770666,Superb City Centre apartment,35449713,Peter,,Centrum-West,52.3695594947534,4.888382425640055,Entire home/apt,109,2,42,2016-05-16,3.75,1,202
10375175,HEART OF THE CENTER OF AMSTERDAM!,53405509,Dimi,,Centrum-West,52.37732135777427,4.895028460161483,Entire home/apt,110,2,0,,,1,288
10046802,Luxurious boutique city Apartment,13405827,Jan-Willem,,Centrum-West,52.368899657491674,4.8836522232035255,Entire home/apt,165,2,15,2016-05-01,2.90,20,52
6246370,"Entire canalhouse. Central, quiet & light. 4 pers.",7054039,Eleonore,,Centrum-West,52.37457797268594,4.886970187904784,Entire home/apt,199,5,7,2015-10-27,0.54,1,171
10899421,NEW! Amazing appt. in city centre,56484880,Adriana,,Centrum-West,52.37813041239826,4.883533776885185,Entire home/apt,100,2,1,2016-03-12,0.36,1,0
12865495,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.373396255312585,4.898427175497614,Private room,120,1,0,,,13,344
10183150,Canalside apartment in the Jordaan!,23193874,Agnes,,Centrum-West,52.38223113477808,4.883415222545992,Entire home/apt,140,3,6,2016-05-15,1.18,1,32
3952554,Great apartment amsterdam center,4049962,Jan,,Centrum-West,52.384030206194545,4.887043074544811,Private room,90,1,0,,,1,183
5656466,"4Canals View Ap't-01, perfect loc.",2321097,Jim,,Centrum-West,52.375933804733606,4.885280674618628,Entire home/apt,175,3,15,2016-05-15,1.12,8,358
544625,Herengracht: spacious loft + garden,2678369,Florentine,,Centrum-West,52.37298502602808,4.886072522661421,Entire home/apt,375,7,14,2016-02-22,0.30,1,170
12314549,Beautiful apartment in the Jordaan,28052937,Nicolien,,Centrum-West,52.378479088330614,4.885446168521295,Entire home/apt,180,3,2,2016-05-08,1.76,1,0
11538070,Lovely house in the city centre,20405200,Sigrid,,Centrum-West,52.372859916809624,4.889274484572732,Entire home/apt,150,2,3,2016-05-08,2.20,1,3
11982718,Room in modern apartment in Jordaan,13041485,Stephen,,Centrum-West,52.375304946350646,4.8812215224125595,Private room,90,1,2,2016-05-08,1.13,2,0
12015468,Studio Koggeschip,3744858,A.U.,,Centrum-West,52.37778535167607,4.893887665105097,Private room,131,3,1,2016-05-13,1,7,341
10704030,Few steps CStation Walk Everywhere!,55308457,Carlos,,Centrum-West,52.37761568649349,4.8948497405497635,Entire home/apt,159,2,17,2016-05-30,4.59,1,335
644246,Luxurious design apartment center,3038108,Leen,,Centrum-West,52.372596987395355,4.880583910449015,Entire home/apt,139,3,14,2015-05-26,0.31,1,0
9786508,Impressive/First Class Apt@DAM sq.,6999042,Douwe&Niki,,Centrum-West,52.369190134047486,4.893215432273073,Entire home/apt,200,3,8,2016-05-19,1.55,125,43
2093507,49-1 cosy 1 bedr. Jordaan apartment,5796250,Remco,,Centrum-West,52.37448732670732,4.886447048406201,Entire home/apt,95,7,38,2016-05-03,1.29,11,283
2773486, CENTRAL COZY APARTMENT W/ TERRACE ,14183886,Luis,,Centrum-West,52.379615445226825,4.880455124351199,Entire home/apt,120,4,1,2014-07-28,0.04,17,292
9262209,Cozy Central Amsterdam Centrum,10050589,Jenny & Jasinto & Veronica,,Centrum-West,52.37448666406432,4.88995781439931,Entire home/apt,160,2,30,2016-05-31,4.41,3,243
9458118,Luxurious Houseboat-Villa (Center),49012734,Joris,,Centrum-West,52.38322712206493,4.89248399605875,Entire home/apt,220,2,2,2016-05-08,1.82,1,17
2477880,Loft private bedroom,12348866,Jan-Tjalling,,Centrum-West,52.38337485173771,4.885104873109262,Private room,85,1,104,2016-05-22,3.85,1,301
12439354,Stunning APT with CANAL VIEW,67293787,Esther,,Centrum-West,52.37788177855946,4.89526201462093,Entire home/apt,189,2,6,2016-05-17,6,1,57
11915060,Awesome new houseboat in Jordaan,29746629,Eef,,Centrum-West,52.38260144222576,4.887993500803812,Entire home/apt,135,3,8,2016-05-07,3.64,1,241
9522962,Appt. On fantastic location!,49338171,Daphne,,Centrum-West,52.37132555557217,4.889305760302056,Entire home/apt,195,2,8,2016-05-17,1.53,1,4
12865293,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37507715260782,4.900190946980155,Private room,120,1,2,2016-05-30,2,13,354
8933102,HERENGRACHT CANAL APARTMENT,2699908,Wessel & Juliska,,Centrum-West,52.36839469556651,4.886095911858231,Entire home/apt,380,2,7,2016-05-22,1.01,1,275
1041013,"Canal view Ap't+Studio,perfect loc.",2321097,Jim,,Centrum-West,52.37088781817816,4.88724400520627,Entire home/apt,357,3,29,2016-05-04,0.78,8,281
1486461,classic canal apt in city centre,7830981,Bas,,Centrum-West,52.3783748289514,4.894598642560893,Entire home/apt,175,2,37,2016-05-30,1.10,1,310
12996152,STUNNING apt. located in the heart of the city!,669178,Sammy,,Centrum-West,52.369553660107314,4.888894436266416,Entire home/apt,89,2,3,2016-05-31,3,104,1
11750935,Lovely houseboat in city center,56461239,Ron,,Centrum-West,52.382274891513646,4.8810038018753845,Entire home/apt,150,3,5,2016-05-08,2.54,1,6
2543110,hip apartment + sunny roof terrace,3864205,Sophie,,Centrum-West,52.38105579993851,4.880285662529561,Entire home/apt,210,3,22,2016-05-16,0.91,1,17
6126290,Downtown Guestroom,3744858,A.U.,,Centrum-West,52.37342909481895,4.89157086098242,Private room,105,2,21,2016-05-22,1.65,7,276
5951601,Beautiful Studio / Super Location,30884732,Kim,,Centrum-West,52.384487354341196,4.887403760683325,Entire home/apt,99,3,2,2016-05-19,0.29,1,0
5427271,Newly Renovated Jordaan Apartment ,18162104,Peter,,Centrum-West,52.37243311551689,4.87829651684174,Entire home/apt,150,3,30,2016-05-28,1.98,1,308
11358282,Central Amst Premium Apt w Wifi,16506695,Secily,,Centrum-West,52.3727428280846,4.892112328011324,Entire home/apt,314,3,0,,,1,365
13160513,Bed & Breakfast de Egelantier midden in de Jordaan,73492507,Jolande,,Centrum-West,52.37553714653179,4.8793350587274835,Entire home/apt,120,1,1,2016-05-29,1,1,159
10833989,Modern apartment in Jordaan,13041485,Stephen,,Centrum-West,52.377451850510894,4.879571574107365,Entire home/apt,180,7,3,2016-05-29,3,2,51
1265722,Romantic Houseboat Amsterdam center,6890441,Joris,,Centrum-West,52.3789907715966,4.8876657701264765,Entire home/apt,150,5,17,2015-05-06,0.50,1,230
1003572,City centre apartment Leidseplein,5379628,Pim,,Centrum-West,52.367623777180235,4.878113218003316,Entire home/apt,160,2,5,2014-09-20,0.14,1,152
9064499,Central&quiet studio w/ canal views,5329156,S,,Centrum-West,52.37672548294998,4.878455024114368,Entire home/apt,90,1,1,2016-03-10,0.35,1,0
9982001,The Address,8558897,Alexander,,Centrum-West,52.37453908926362,4.8954504800381935,Entire home/apt,203,2,5,2016-05-14,1.15,32,162
7097813,Luxury Room Grande Canal Penthouse,929022,Anthony,,Centrum-West,52.369058345045055,4.885245299261366,Private room,150,2,9,2016-05-22,1.18,1,18
9981360,Fantastic canal view app (Jordaan),8377891,Hidde,,Centrum-West,52.37976779568026,4.887666132829653,Entire home/apt,150,4,3,2016-04-06,0.58,2,208
118097,lovely guest-house @ great location,538659,Wendie And Hans,,Centrum-West,52.365705366407134,4.884636190342679,Private room,85,3,184,2016-05-09,3.63,2,0
2805147,Stay in CENTRAL AMSTERDAM,14349453,Elena,,Centrum-West,52.3787736961018,4.887619197047185,Entire home/apt,300,2,15,2016-05-07,0.58,1,359
8637530,Canal view appartment in centre.,11700829,Guy,,Centrum-West,52.36685158540508,4.884841489882152,Entire home/apt,225,7,0,,,1,0
9915440,Amsterdam canalhous AAA location,50977181,Arjen & Amir,,Centrum-West,52.366419449310314,4.881336280703917,Entire home/apt,160,2,11,2016-05-15,2.62,2,301
3361812,"Cosy apartment with garden, Jordaan",16920055,Samira,,Centrum-West,52.38027893182569,4.8859990518970395,Entire home/apt,70,3,45,2015-06-22,1.93,1,0
1362929,HAPPY GO LUCKY HOUSE,140224,Pippa,,Centrum-West,52.38044230380414,4.896870326403841,Entire home/apt,200,2,15,2016-01-10,0.46,3,87
2815820,Fantastic Location in City Centre!,14403717,Ronaldo,,Centrum-West,52.36825928686747,4.886975348728772,Entire home/apt,130,1,101,2016-05-08,3.94,2,156
10002942,YAYS Bickersgracht 2-bedroom C,50975580,Yays,,Centrum-West,52.38319443946114,4.88809447080873,Entire home/apt,320,2,0,,,9,357
2411459,Canalhouse 17e century centre ,1487971,Hanneke,,Centrum-West,52.374311812018306,4.893197854510424,Entire home/apt,215,3,11,2016-04-25,0.56,1,125
5557164,Heel huis met tuin in de Jordaan,8460551,Nine,,Centrum-West,52.37931073308473,4.883408047979569,Entire home/apt,175,4,13,2016-05-24,0.93,1,61
4770718,"Jordaan, quite and central",24333496,Tatjana & Tim,,Centrum-West,52.376998990595666,4.881484594713799,Entire home/apt,120,5,8,2016-01-03,0.46,1,223
5393304,Luxurious apartment in city center,27330345,Rutger,,Centrum-West,52.37353279201296,4.880748164467878,Entire home/apt,195,4,9,2016-04-17,0.64,1,338
9915281,"House on Canal, Perfect Location",50975301,Rebecca,,Centrum-West,52.37355009767951,4.899705877317618,Entire home/apt,180,3,3,2016-03-29,0.57,2,59
3951490,Molensteeg,13405827,Jan-Willem,,Centrum-West,52.37437653552595,4.901040626557641,Entire home/apt,125,2,21,2016-03-24,1.00,20,33
6704007,Luxury apartment with canal view,4356084,Cornelis,,Centrum-West,52.3747322466677,4.892083317171595,Entire home/apt,390,1,1,2015-07-21,0.09,1,365
8610280,Canal View - City Centre Apartment,45297030,E & R,,Centrum-West,52.37475652246459,4.8987778582793755,Entire home/apt,139,2,19,2016-05-16,2.50,1,299
10111847,Down Town Amsterdam,8558897,Alexander,,Centrum-West,52.37510000585273,4.897167303325716,Entire home/apt,221,2,1,2016-05-19,1,32,307
10111823,CANALVIEW DELUXE APARTMENT 120m2,6268644,Mich,,Centrum-West,52.376405707987736,4.890843163467065,Entire home/apt,289,2,12,2016-05-29,3.53,1,164
3509385,Cental Located Canal House,17669571,Willemijn,,Centrum-West,52.36960169903082,4.882595684442605,Entire home/apt,150,4,6,2016-05-30,3.91,1,0
3426614,City Centre Spacious Apartment Dam,8847244,Dirk,,Centrum-West,52.37675560645331,4.898308147854961,Entire home/apt,120,4,35,2016-05-30,1.50,1,32
9914692,YAYS Bickersgracht 2-bedroom A,50975580,Yays,,Centrum-West,52.3832699031529,4.887517539601487,Entire home/apt,320,2,1,2016-03-22,0.41,9,351
10242328,THREE BEDRS | DOWNTOWN - CANAL VIEW,40848145,Scott,,Centrum-West,52.37590865131804,4.886510730444626,Entire home/apt,109,2,2,2016-05-06,1.71,14,17
11913494,First Class Penthouse@Canal/Centre,6999042,Douwe&Niki,,Centrum-West,52.37363710135083,4.89870815486865,Entire home/apt,175,3,0,,,125,183
2478937,Stylish apartment in the citycenter,12679676,Thomas And Guido,,Centrum-West,52.37254881649942,4.897604978026948,Entire home/apt,99,2,187,2016-05-22,6.93,1,187
10045667,Fantastic warehouse loft,48134068,Miep,,Centrum-West,52.38655894906433,4.887536044618129,Entire home/apt,130,2,21,2016-05-29,4.09,1,186
10897598,Cosy appartement in the city centre,52650276,Ebubekir,,Centrum-West,52.386902446582894,4.88612821945936,Entire home/apt,83,1,2,2016-04-08,0.94,1,0
4737169,Red Light Bed and Breaskfast,24455880,Zsuzsanna,,Centrum-West,52.373172706434275,4.899467336799248,Private room,190,1,32,2016-05-29,1.90,1,352
2836610,Wonderfull 2 Floor appartement,14510587,Ben,,Centrum-West,52.379088644151174,4.897292853746588,Entire home/apt,159,3,19,2016-05-02,0.74,1,334
10243446,Awesome house! Great location!,28578432,Charissa,,Centrum-West,52.36881225376287,4.895435500559645,Entire home/apt,150,2,2,2016-04-17,0.39,1,184
1068301,Bright ap. in centre of Amsterdam,5873923,Roos,,Centrum-West,52.38015441165119,4.888962715762757,Entire home/apt,105,5,18,2016-03-29,0.48,1,162
10308885,New Host in Centrum. Best Deal!,53042129,Juan,,Centrum-West,52.369160899808875,4.895198290554105,Private room,75,1,3,2016-02-12,0.67,1,363
10538208,Nieuw Gerenoveerd appartement,54036035,Peter,,Centrum-West,52.380363409030785,4.885338281597934,Entire home/apt,115,3,11,2016-05-29,2.89,2,13
6606045,Romantic appartment with bath 60m2,34565197,Stéphane,,Centrum-West,52.383502991391964,4.882065867576539,Entire home/apt,94,2,1,2015-06-21,0.09,1,0
9981135,Room in Shared House,21139558,Alexander,,Centrum-West,52.372703037852354,4.893990606323955,Private room,95,1,1,2016-01-02,0.19,1,121
5000387,Lovely boutique studio,12025422,Novella,,Centrum-West,52.37784378173333,4.8926285924233825,Entire home/apt,299,3,30,2016-05-29,2.22,4,326
7392434,Amsterdam Art Boat,38731728,Ulysses,,Centrum-West,52.37862529809496,4.899275118949625,Private room,71,3,28,2016-05-17,2.71,1,45
5131430,Comfortable apartment city center,26171074,Susanne,,Centrum-West,52.38314861884405,4.884137971925037,Entire home/apt,150,2,15,2016-05-29,1.06,1,1
12635291,Bright Penthouse @Beautiful Canal,4111494,Gordon,,Centrum-West,52.37387104901268,4.878888631737867,Entire home/apt,345,3,3,2016-05-27,3,1,39
7916682,Apartment in the heart of Jordaan,24404982,Erik,,Centrum-West,52.38116707071848,4.883409163271116,Entire home/apt,140,6,16,2016-05-13,1.66,1,140
2575500,Prinsengracht,13188869,Michel,,Centrum-West,52.37139898924878,4.882124800466408,Entire home/apt,200,4,6,2016-05-09,1.86,1,271
347272,Happy X-mas in the Jordaan!!,317696,Maud,,Centrum-West,52.3762616668596,4.8781816402362175,Entire home/apt,129,3,35,2016-05-20,0.69,1,7
1494135,Sweet apartment on great location,4288252,Tara,,Centrum-West,52.369861956767934,4.878608175813224,Entire home/apt,99,1,36,2016-05-24,1.05,1,247
13092978,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37354714289977,4.898366141078012,Private room,120,1,1,2016-05-26,1,13,346
11755877,"Quiet, near Anne Frank house & the Dam square",1324659,Femke (Host My Home),,Centrum-West,52.373811656414674,4.88241157010059,Entire home/apt,150,2,0,,,8,18
11094104,Traditional Amsterdam appartment,24393221,Michiel,,Centrum-West,52.36711613412711,4.8894631331888085,Entire home/apt,110,2,18,2016-05-22,4.86,2,299
1352035,Spacious city centre apartment,6408907,Barbara And Rodrigo,,Centrum-West,52.372480252155846,4.893255568726222,Entire home/apt,230,2,27,2016-05-16,0.77,1,18
2050115,Cosy canal house in Amsterdam!!,10497529,Thomas,,Centrum-West,52.376309320532584,4.887678699906604,Entire home/apt,130,3,12,2015-01-03,0.48,1,0
5064755,Quiet 2 room apartment in Center,26154025,G,,Centrum-West,52.37623223072711,4.881205051862551,Entire home/apt,95,2,38,2016-05-30,2.39,1,152
1132591,Stylish design apartment in center!,6212648,Monique,,Centrum-West,52.383253476555026,4.887994453012862,Entire home/apt,159,3,26,2016-05-08,0.80,1,63
7435471,"Light & spacious, arti appartment",7789403,Vidar,,Centrum-West,52.381976893696645,4.883654477129039,Entire home/apt,180,3,11,2016-05-08,1.10,1,307
2672582,Jordaan monumental house 70 m2,5739950,Ody & Mari,,Centrum-West,52.37656577156193,4.879579444806185,Entire home/apt,249,1,32,2016-05-09,1.23,1,362
2639773,Best location in Amsterdam!,3018316,Corina,,Centrum-West,52.37061515920759,4.881080938424342,Private room,125,3,68,2016-05-18,2.59,1,147
8079259,Luxurious canal apartment,3580802,Bas,,Centrum-West,52.38694737346623,4.8863207321424715,Entire home/apt,125,3,7,2016-05-17,1.39,1,262
4704127,Great Studio water view / city ctr,11646042,Rianne,,Centrum-West,52.3879682017955,4.892248620303408,Entire home/apt,168,2,24,2016-05-04,1.39,1,308
9455483,City Center Apartment,48999064,Michel,,Centrum-West,52.36637752828965,4.895223941980354,Entire home/apt,180,6,0,,,1,0
12863352,Modern private apt. in Jordaan-area,37146001,Maxim,,Centrum-West,52.38189139104468,4.88507622213028,Entire home/apt,125,2,0,,,1,9
13060910,Stunning Canal View Apt in heart of Amsterdam,13273121,Christiaan,,Centrum-West,52.370235940168726,4.8895431696080225,Entire home/apt,199,2,0,,,1,0
9849607,On the Jordaan Canals,7638682,Stephanie,,Centrum-West,52.38272657278776,4.881150643217253,Entire home/apt,119,1,6,2016-05-17,2.40,1,153
647632,Airy apartment right in the centre,2448571,Debbie,,Centrum-West,52.36909376012672,4.891952118611863,Entire home/apt,150,2,5,2015-10-19,0.39,1,2
2438947, downtown app (105 sqm/950 sqft),11518012,Dirk J,,Centrum-West,52.377678106681365,4.890779028706643,Entire home/apt,110,7,7,2016-05-24,0.33,1,100
12619837,Bausanos' B&B,28711830,Majo,,Centrum-West,52.374386754954614,4.891919237111192,Entire home/apt,130,3,4,2016-05-29,4,6,265
9620094,307 Jordaan Apartment 7,1477248,Niels,,Centrum-West,52.379371906009375,4.884248313367344,Entire home/apt,135,28,1,2016-01-05,0.20,10,275
6769269,Room in large Amsterdam apartment,2418199,Al,,Centrum-West,52.38365373740691,4.885594226476091,Private room,60,2,8,2016-01-31,0.71,1,74
13028458,A two person apartment in the heart of Amsterdam!,54858860,Alexander,,Centrum-West,52.37005859737316,4.878569147430202,Private room,99,1,0,,,1,0
9062944,Beauty @A'dam city center DAMsquare,46522167,Michele,,Centrum-West,52.37149467897383,4.892493435709234,Entire home/apt,155,2,49,2016-05-29,6.81,1,160
1231419,house on a canal city center!!!,6713602,Bibi,,Centrum-West,52.37082808479908,4.890033087594739,Entire home/apt,380,1,11,2016-04-14,0.31,1,365
10504773,Amnesia Canal House in Amsterdam,12856622,Gert-Jan,,Centrum-West,52.37494114182765,4.888646725970374,Entire home/apt,150,7,4,2016-05-15,0.96,18,6
6933015,"Cosy apartment, centre of Amsterdam",2070796,Dirk-Jan,,Centrum-West,52.375760136545125,4.882298078977325,Entire home/apt,115,1,5,2015-09-13,0.45,1,153
9816590,Best Located Canal View Apartment,48703385,Tillan,,Centrum-West,52.380534659315565,4.890541068884023,Entire home/apt,200,2,8,2016-04-29,1.45,56,117
7522823,Design apartment in city center!,39406374,S,,Centrum-West,52.373307292496605,4.8773460705193505,Entire home/apt,250,1,13,2016-05-02,1.30,2,348
9914844,Cozy Room w/ Private Bathroom,50975301,Rebecca,,Centrum-West,52.375749754904604,4.900603127181102,Private room,109,3,3,2016-02-10,0.55,2,101
1001885,Sjudoransj B&B - Jordaan Amsterdam,5510103,Godfrey Hill,,Centrum-West,52.378124074048074,4.88167335982429,Private room,130,2,26,2016-05-30,0.69,1,284
9816454,Double Floor Canal House Estate,48703385,Tillan,,Centrum-West,52.374471012546856,4.887618336275453,Entire home/apt,150,2,25,2016-05-18,4.90,56,97
1722722,Attico Haarlemmerstraat ,8300496,Mario,,Centrum-West,52.38100008687458,4.893462415367456,Entire home/apt,90,3,36,2016-05-16,1.41,2,301
13125415,2 bedroom City Centre Apartment with terrace,517215,Niels En Viv,,Centrum-West,52.3673361444883,4.889991864013685,Entire home/apt,289,3,0,,,25,95
12755244,Luxury private room with bathroom,38238236,Fabio Giuseppe,,Centrum-West,52.3773249205941,4.895526043354662,Private room,149,1,1,2016-05-08,1,9,207
11585237,"*Modern and Trendy Place,Wifi,Dam Sq*",48028564,Scott,,Centrum-West,52.373054717494604,4.893630625231296,Entire home/apt,314,4,0,,,1,337
9586347,Prachtige maisonette in de Jordaan,3774744,Lisette & Geert,,Centrum-West,52.38247471297229,4.888764373499221,Entire home/apt,275,3,5,2016-05-02,2.24,1,173
8340979,4br Amsterdam Luxury apartment!!,9375704,Agata,,Centrum-West,52.381884487525134,4.890511625029312,Private room,200,3,0,,,1,365
1402697,The real Amsterdam-experience!,3399630,Mario,,Centrum-West,52.38031894547508,4.886885480280336,Entire home/apt,65,4,16,2014-10-20,0.47,1,0
3327403,Splendid studio Canalhouse 9streets,13248554,Lauren,,Centrum-West,52.370279881121725,4.885108983659816,Entire home/apt,90,2,4,2014-07-28,0.17,1,0
8209825,Stylish Jordan House Noordermarket,38552557,Jeffrey,,Centrum-West,52.38083225228553,4.885371226260147,Entire home/apt,125,2,3,2016-04-24,1.34,1,322
12371321,HUGE(160m2) & LUXURY | CITY CENTER,66850755,Desirée,,Centrum-West,52.38038799414688,4.88730188522153,Entire home/apt,279,2,0,,,1,37
7062895,Monumental house in the Jordaan,20374689,Mirthe  &   Aranka,,Centrum-West,52.37863591109672,4.88541869749752,Entire home/apt,300,3,12,2016-04-28,1.16,1,295
9582140,Brand New Apartment City Center!,14979818,Frank,,Centrum-West,52.37298387929818,4.875996791058378,Entire home/apt,150,2,11,2016-05-30,4.52,1,63
6407488,Cozy & Centrally Located Apartment,11751874,Jeffrey,,Centrum-West,52.37713333439094,4.880662653698315,Entire home/apt,195,2,41,2016-05-17,3.42,9,157
3982680,Beautiful Canalhouse in Jordaan!,4979621,Jorrit&Dirk,,Centrum-West,52.383515028035525,4.882351747317538,Entire home/apt,130,2,3,2016-05-08,0.23,47,0
1297058,Homely bedroom balcony and basin,7051971,Yan,,Centrum-West,52.36761811613082,4.881191942400006,Private room,55,2,97,2016-05-24,2.71,1,236
13290162,"Centrally located, spacious apartment",15752933,Kylie,,Centrum-West,52.37449880615383,4.895935990325982,Entire home/apt,200,2,0,,,1,26
9554582,Canal House city centre with garden,49475014,Minouk,,Centrum-West,52.37703482875145,4.886836852661399,Entire home/apt,625,4,1,2016-01-02,0.19,1,30
11367985,8 person apartment centre Amsterdam,51988897,Joep,,Centrum-West,52.37300181900234,4.887134405926816,Entire home/apt,650,3,1,2016-03-08,0.34,1,0
771343,Luxury Room with Bathroom & Terrace,2313061,Marcel,,Centrum-West,52.37512195202271,4.882820808768883,Private room,119,2,67,2016-05-26,3.87,2,78
7685403,Stylish Penthouse in heart of Ams,5723775,Sebastian,,Centrum-West,52.368039625722695,4.883154322979623,Entire home/apt,260,2,3,2016-04-17,0.36,1,303
1524993,Gezellig huis midden in De Jordaan,8136794,Yvonne,,Centrum-West,52.374823802204524,4.880796281345865,Entire home/apt,135,2,32,2016-05-16,0.97,1,342
9310110,17th century house at the canals,9665876,Joram,,Centrum-West,52.373439829133616,4.887671246836739,Entire home/apt,300,3,3,2016-05-04,0.59,1,18
10601726,"Art & Style at Canal, Top location",17002722,Robert,,Centrum-West,52.379863743450585,4.887666007790044,Entire home/apt,199,3,4,2016-05-28,0.91,1,24
9090597,110M2 City centre appartment!,47400458,Mike,,Centrum-West,52.369731936350156,4.881418444499937,Entire home/apt,249,2,22,2016-05-16,3.06,2,200
11584701,Comfort @ the heart of Amsterdam,60772950,Denis,,Centrum-West,52.367884617745034,4.892336947349838,Entire home/apt,160,3,3,2016-05-08,1.30,1,84
11682996,A charming apartment in the center,62064482,Boris,,Centrum-West,52.37360293719576,4.89209977476274,Entire home/apt,165,7,3,2016-05-22,2.50,1,183
5917139,Very central apartment from 1650,15122071,Wouter,,Centrum-West,52.385290532051336,4.888561793408699,Entire home/apt,100,2,4,2016-04-05,0.40,1,0
5719013,Cozy canal studio,29651612,Bart,,Centrum-West,52.37037215888728,4.894089650828483,Entire home/apt,145,2,14,2016-05-12,0.99,1,77
6845943,Stunning design loft in city center,2573072,Ron,,Centrum-West,52.38789949975983,4.886021668072743,Entire home/apt,100,2,6,2016-05-31,0.72,1,12
9454528,Historic 17th Century Design House,6231178,Anthony,,Centrum-West,52.37485873570389,4.892758012165358,Entire home/apt,425,3,4,2016-05-08,0.79,1,47
8799161,Central station: 3 min walk - 75m2,46108248,Laurence,,Centrum-West,52.377599537233394,4.896675203402907,Private room,46,1,4,2016-05-24,0.55,1,14
13321135,Nine Streets | City Center | Spacious Apartment,74853271,Gillian,,Centrum-West,52.37258822212309,4.8861573661436175,Entire home/apt,199,2,0,,,1,37
2573222,Artsy apartment in the center,5049347,Joleen,,Centrum-West,52.3781192742121,4.894352184102635,Entire home/apt,120,5,30,2015-10-29,1.12,1,0
80635,TOPlocated Canalhouse B&B Jordaan,436145,Riks,,Centrum-West,52.37875854166036,4.892635936570945,Private room,120,3,131,2016-05-13,2.07,6,324
5522306,110m2 loft + terrace in old centre,27785675,Clea,,Centrum-West,52.37111080468356,4.898503345507817,Entire home/apt,250,4,21,2016-05-24,1.47,1,317
6833036,Historical canal house -city center,35468291,Maarten,,Centrum-West,52.37385057352463,4.89939139449227,Entire home/apt,210,2,4,2015-10-05,0.35,1,0
443250,Very Central - Jordaan Canal Living,2202315,Nike,,Centrum-West,52.378325998206805,4.886634187782818,Entire home/apt,105,2,63,2016-04-24,1.32,1,104
6636388,Historical Panorama Apartment,13213532,Castrum Peregrini,,Centrum-West,52.368126764592574,4.886058621814699,Entire home/apt,150,7,23,2016-05-28,1.92,3,158
12340029,Magical Historical House in Center,2193973,Rani,,Centrum-West,52.36952499565137,4.884833116074943,Private room,500,1,0,,,1,356
2769757,Super central Jordaan house+terrace,12891081,Tom & Katja,,Centrum-West,52.37667823805167,4.881904157151424,Entire home/apt,275,2,20,2016-05-27,0.79,1,170
6735459,Canal View Loft,13213532,Castrum Peregrini,,Centrum-West,52.36700982935298,4.885948754728013,Entire home/apt,138,7,24,2016-05-08,2.06,3,289
4605533,Nice Studio in Red Light District,18225124,Stefano,,Centrum-West,52.37457685844956,4.897234245562402,Entire home/apt,170,3,11,2016-03-16,0.64,3,362
83498,Single attic room,124245,Edwin,,Centrum-West,52.36722763483103,4.8912353178468555,Private room,45,2,181,2016-05-31,6.61,3,207
2541125,Jordaan City Centre vintage studio,3298433,Amaya,,Centrum-West,52.38160049976371,4.88555863310531,Entire home/apt,109,2,37,2016-05-26,1.42,1,57
